time,3m_treasury,ust3_dreturn,btc_alloc%,eth_alloc%,ust3_alloc%,btc_alloc_usd,eth_alloc_usd,ust3_alloc_usd,portfolio_return,portfolio_volatility,daily_sharpe,btcusd_dreturn,ethusd_dreturn,portfolio_balance_60_40
2020-11-03,0.09,2.2419810036033994e-05,0.3424448668125996,0.2923224601414132,0.3652326730459871,375298,320367,400272,-0.01237148620401948,0.03875651398480768,-0.3197889784131217,-0.011807245022927959,-0.028071710416944007,1095937
2020-11-04,0.09,2.2419810036033994e-05,0.34854437528970733,0.2911789457577844,0.36027667895250826,387245,323510,400280,0.013777967298194107,0.0407384673253635,0.33765500744781235,0.031833828390592345,0.009812614898992988,1111035
2020-11-05,0.09,2.2419810036033994e-05,0.3466836365380397,0.2977945976479616,0.35552176581399875,390337,335292,400288,0.013396482865559892,0.04181163823943671,0.31986460274377504,0.00798712519395628,0.03641931576533186,1125917
2020-11-06,0.09,2.2419810036033994e-05,0.3654792385428269,0.2946970674526636,0.3398236940045095,430517,347139,400296,0.04621736851550967,0.05834505177293309,0.7917543527985005,0.1029389362994555,0.03533359265248448,1177952
2020-11-07,0.09,2.2419810036033994e-05,0.35564314872659364,0.3135653726015172,0.3307914786718892,430378,379458,400304,0.0273265996810699,0.059765139725847655,0.4568579609498538,-0.000322731882452576,0.09310215720237514,1210140
2020-11-08,0.09,2.2419810036033994e-05,0.34941459691351506,0.3095727716007946,0.34101263148569033,410175,363405,400312,-0.029951627422309668,0.0654703502069693,-0.4578262852969278,-0.046940994432851935,-0.042303142499166,1173892
2020-11-09,0.09,2.2419810036033994e-05,0.3546979463410802,0.31426893959753743,0.33103311406138236,428938,380047,400320,0.030168211700762806,0.06888073766562211,0.4376519896907597,0.045744111583196245,0.045795067437705006,1209305
2020-11-10,0.09,2.2419810036033994e-05,0.35484270063046813,0.3105059627804797,0.33465133658905216,424482,371444,400328,-0.010790642776364793,0.07141318884834913,-0.15141548446132433,-0.01038788505727617,-0.022635081240813704,1196254
2020-11-11,0.09,2.2419810036033994e-05,0.35281937480707787,0.3131971268155539,0.33398349837736824,422914,375420,400336,0.002021485944822747,0.07177202807407415,0.027852997726684352,-0.0036929425928504678,0.010706386500856757,1198670
2020-11-12,0.09,2.2419810036033994e-05,0.35558212475330225,0.3165707172864478,0.32784715796024994,434212,386574,400344,0.018739186644577337,0.07236601804917454,0.25864027535441825,0.026716675393603007,0.029711441427666907,1221130
2020-11-13,0.09,2.2419810036033994e-05,0.3641563046729471,0.31202050586858354,0.3238231894584694,450217,385760,400352,0.01244809279890032,0.06802241850712525,0.18267026168090034,0.03686152430430356,-0.0021055535761023148,1236329
2020-11-14,0.09,2.2419810036033994e-05,0.3616743895704785,0.31791713684345313,0.3204084735860684,451923,397247,400360,0.01067916538755163,0.0680199790161457,0.15667081542301028,0.0037912730856932697,0.02977781639832333,1249530
2020-11-15,0.09,2.2419810036033994e-05,0.3616018817021028,0.3134441381862807,0.32495398011161647,445521,386187,400368,-0.013966204582911144,0.07274658857554632,-0.1922925138739693,-0.014164021961283413,-0.02783940548530739,1232076
2020-11-16,0.09,2.2419810036033994e-05,0.3633387176377165,0.3078743603914474,0.3287869219708361,442451,374910,400376,-0.011636628006418421,0.06238186593612232,-0.18689802944325307,-0.006889335696726118,-0.02920047161918804,1217737
2020-11-17,0.09,2.2419810036033994e-05,0.3706841226028467,0.3085197841510462,0.3207960932461071,462649,385062,400384,0.024931611291383885,0.06140393599689879,0.40566115309946726,0.04565185933219018,0.027079721458179495,1248095
2020-11-18,0.09,2.2419810036033994e-05,0.3783366061860013,0.3116261638243438,0.3100372299896549,488596,402444,400392,0.03472395188571905,0.05638678274302209,0.6154196140934705,0.05608435527410616,0.04514193379864828,1291432
2020-11-19,0.09,2.2419810036033994e-05,0.3813765150900457,0.3092108974433278,0.3094125874666265,493526,400139,400400,0.0020403828468816294,0.05189644748936958,0.03888441568681465,0.010090434093930511,-0.005725285377404021,1294065
2020-11-20,0.09,2.2419810036033994e-05,0.383246802288087,0.30563925489544014,0.31111394281647287,493244,393362,400408,-0.005447518438318004,0.05011499154813108,-0.10914774360683348,-0.000570811245275582,-0.016935888901568052,1287014
2020-11-21,0.09,2.2419810036033994e-05,0.3846058602572403,0.3167304645660599,0.2986636751766998,515638,424638,400416,0.041708445198233954,0.060062577200471264,0.6940432350923303,0.0454021925495911,0.07950950207476182,1340692
2020-11-22,0.09,2.2419810036033994e-05,0.3760111352989704,0.3329418049796301,0.2910470597213995,517318,458063,400424,0.026191845524135376,0.061516159060472156,0.42540734196967733,0.0032592074006956295,0.07871563384131619,1375805
2020-11-23,0.09,2.2419810036033994e-05,0.369602026028189,0.3396559585732998,0.29074201539851124,509044,467800,400432,0.0010700385065230131,0.06250278861850693,0.016761151296484422,-0.015993812232425686,0.021257062574159047,1377276
2020-11-24,0.09,2.2419810036033994e-05,0.3588280606275846,0.35843902397694305,0.28273291539547235,508215,507664,400440,0.028349417432340006,0.06484658334762528,0.4368309964836617,-0.0016268378485876367,0.08521617503199574,1416319
2020-11-25,0.09,2.2419810036033994e-05,0.3690570971229352,0.3512762278297841,0.27966667504728066,528444,502984,400448,0.01098508483563089,0.057824945728521676,0.18958366302776505,0.03980410049807204,-0.00921797557841919,1431876
2020-11-26,0.09,2.2419810036033994e-05,0.3724166282828892,0.3402746987052829,0.28730867301182794,519081,474281,400456,-0.02657768933895616,0.06679103561152924,-0.39825867207246257,-0.0177165142407798,-0.057064932118202294,1393818
2020-11-27,0.09,2.2419810036033994e-05,0.36279488446295577,0.3309336726967923,0.3062714428402519,474371,432711,400464,-0.06189492322669294,0.09925521468564724,-0.6238195467394673,-0.08613206014343133,-0.08764787191162626,1307546
2020-11-28,0.09,2.2419810036033994e-05,0.3630347101012891,0.330525315395075,0.30643997450363586,474433,431948,400472,-0.0005289984702949221,0.09367389480957923,-0.00588657364415008,0.00013105591437989617,-0.0017629255688134116,1306853
2020-11-29,0.09,2.2419810036033994e-05,0.36616205166797694,0.3348466557217697,0.2989912926102534,490451,448506,400480,0.024933973702337468,0.09654971805860614,0.258017883358085,0.03376242571670174,0.038333435757554435,1339437
2020-11-30,0.09,2.2419810036033994e-05,0.36362578139347235,0.34681723598914327,0.28955698261738433,502933,479685,400488,0.03260411989467343,0.09990563085074486,0.326124762009793,0.02545189167641082,0.06951808923236502,1383106
2020-12-01,0.09,2.2419810036033994e-05,0.3732320131035085,0.3513742662110878,0.2753937206854037,542779,510992,400496,0.05145174978611648,0.10398439444522802,0.494587002698467,0.0792278953029868,0.06526766921287441,1454267
2020-12-02,0.09,2.2419810036033994e-05,0.3690006404972408,0.3478628176505769,0.2831365418521823,521961,492061,400504,-0.027325796406394542,0.10766466644326428,-0.2540129191859075,-0.03835402463925219,-0.03704602785779365,1414526
2020-12-03,0.09,2.2419810036033994e-05,0.371305279389458,0.34898959989049577,0.2797051207200463,531675,499721,400512,0.012289936470664878,0.1079898127107612,0.11359883263698246,0.01861234833853853,0.015568263896901247,1431908
2020-12-04,0.09,2.2419810036033994e-05,0.370234610664947,0.35411557994030296,0.27564980939475003,537952,514531,400520,0.014733870289652413,0.10546761926947858,0.13948784073742476,0.011807681887238797,0.029637974126283995,1453003
2020-12-05,0.09,2.2419810036033994e-05,0.37122316596781707,0.34169085761387663,0.2870859764183063,517912,476710,400528,-0.039814594222471675,0.11318207870986959,-0.35197280776778916,-0.037250870428499505,-0.07350485040278909,1395150
2020-12-06,0.09,2.2419810036033994e-05,0.3710706978444831,0.34837098173978154,0.28055832041573536,529755,497348,400536,0.023288584739546855,0.11213696934873255,0.20747987987044517,0.022867823453997183,0.04329376152587128,1427639
2020-12-07,0.09,2.2419810036033994e-05,0.37202290912505087,0.34940658133121905,0.2785705095437301,534915,502396,400544,0.00715756804946125,0.08595838128392466,0.08300701028626259,0.009741441896123693,0.010151575556453851,1437855
2020-12-08,0.09,2.2419810036033994e-05,0.3725619691016829,0.34661613229796767,0.2808218986003494,531406,494398,400552,-0.007995705972544771,0.08727710091049459,-0.09186975390948933,-0.006558550604963909,-0.015918476330803122,1426356
2020-12-09,0.09,2.2419810036033994e-05,0.3702673166347373,0.3375096845923425,0.2922229987729202,507538,462636,400560,-0.03899463424589347,0.09725907187993764,-0.4011662182433169,-0.04491382903983754,-0.0642432465128121,1370734
2020-12-10,0.09,2.2419810036033994e-05,0.36878370367606006,0.343739818027062,0.287476478296878,513861,478965,400568,0.01653281092288462,0.09301090665099249,0.17751026957301905,0.01245994015805807,0.03529602638039586,1393394
2020-12-11,0.09,2.2419810036033994e-05,0.3679402882081003,0.3404770275709911,0.2915826842209086,505476,467747,400576,-0.014061697277129444,0.07494846804239831,-0.18791734447724937,-0.01631717166926172,-0.02342072410947882,1373799
2020-12-12,0.09,2.2419810036033994e-05,0.36858270265566734,0.33601901361349357,0.2953982837308391,499828,455669,400584,-0.01289566054813387,0.07157524734896673,-0.1804825108768051,-0.01117240131348296,-0.02582089393808329,1356081
2020-12-13,0.09,2.2419810036033994e-05,0.3730293745019692,0.3399099674954281,0.28706065800260266,520561,474343,400592,0.02906687165042505,0.07753004397887044,0.37462189300840093,0.04148116787979461,0.040982823449421835,1395496
2020-12-14,0.09,2.2419810036033994e-05,0.3724171993272248,0.3461356875782481,0.2814471130945272,530083,492675,400600,0.019966974107391792,0.07897063859094662,0.2525565786629241,0.01829304381185115,0.03864757384990569,1423358
2020-12-15,0.09,2.2419810036033994e-05,0.3747892625489846,0.3435656706407403,0.2816450668102751,533095,488683,400608,-0.0006814771107122892,0.0667812890775156,-0.01054033143821592,0.005683007894979886,-0.00810155406148938,1422386
2020-12-16,0.09,2.2419810036033994e-05,0.37610219102639947,0.34376752492472584,0.2801302840488747,537866,491624,400616,0.005429225454486566,0.0627638320641397,0.08614524426942577,0.00895079177749869,0.006019956453203301,1430106
2020-12-17,0.09,2.2419810036033994e-05,0.38782384764889416,0.3488559798558333,0.26332017249527256,590048,530761,400624,0.06386218078115814,0.08951105621917803,0.7132053141547473,0.0970185526391647,0.0796090616808467,1521433
2020-12-18,0.09,2.2419810036033994e-05,0.4022160230612188,0.34250484902395073,0.2552791279148305,631233,537523,400632,0.031521485399237395,0.091338824996393,0.3448595445632815,0.06980097815859065,0.012741928327292262,1569388
2020-12-19,0.09,2.2419810036033994e-05,0.40330700284984317,0.3442026930450467,0.2524903041051102,639949,546165,400640,0.01106649448870157,0.07349298329449193,0.15027386538944942,0.01380862485418688,0.016077789911719265,1586754
2020-12-20,0.09,2.2419810036033994e-05,0.40989982146214865,0.34147024089888256,0.2486299376389688,660522,550253,400648,0.015547633202845338,0.0734764670002505,0.2112950448850021,0.032148181140009724,0.0074850833174713305,1611423
2020-12-21,0.09,2.2419810036033994e-05,0.4106108602708066,0.33666322260615716,0.2527259171230362,650957,533725,400656,-0.016186002632014775,0.07443076464618845,-0.21776509376329284,-0.014479488894995285,-0.030036107767591247,1585338
2020-12-22,0.09,2.2419810036033994e-05,0.4099075354611654,0.3303125613928618,0.2597799031459729,632209,509448,400664,-0.027133064394592187,0.08133127428488138,-0.33388735690418336,-0.028799963553819197,-0.04548507714178707,1542321
2020-12-23,0.09,2.2419810036033994e-05,0.4144224301370673,0.3334587618194849,0.2521188080434478,658608,529939,400672,0.030408762782314323,0.08163182149375169,0.372236493272469,0.04175832676915059,0.04022216321197769,1589219
2020-12-24,0.09,2.2419810036033994e-05,0.4198708374091205,0.3193568814582109,0.2607722811326686,645137,490696,400680,-0.03316330119455894,0.09332148972979931,-0.35560642142211907,-0.020452628617609325,-0.07405091250626217,1536513
2020-12-25,0.09,2.2419810036033994e-05,0.4189309188105239,0.3258268071655984,0.25524227402387767,657652,511494,400688,0.02168702777265355,0.09367162525421252,0.23128250314673848,0.01939923408954103,0.04238521050046007,1569834
2020-12-26,0.09,2.2419810036033994e-05,0.4250928950318822,0.3254672142322223,0.24943989073589548,682862,522825,400696,0.023282930694765693,0.09433832848355501,0.24656479777235416,0.03833373999277101,0.0221529325890768,1606383
2020-12-27,0.09,2.2419810036033994e-05,0.4401505163865256,0.31917702492890115,0.24067245868457326,732822,531409,400704,0.03645057369369852,0.08060641922279439,0.45192621425070206,0.07316341217826206,0.016418657154363192,1664935
2020-12-28,0.09,2.2419810036033994e-05,0.4282849849587823,0.3370567935532117,0.23465822148800597,731357,575572,400712,0.025651684175147217,0.07901026322826715,0.32437892645751765,-0.0019980769411324095,0.08310668021193202,1707641
2020-12-29,0.09,2.2419810036033994e-05,0.4258074871102082,0.3469261015518793,0.22726641133791248,750791,611706,400720,0.03254683897441041,0.08254734716546269,0.39400925991213914,0.026573411382805556,0.0627804728817376,1763217
2020-12-30,0.09,2.2419810036033994e-05,0.42795834477361766,0.34611431564359985,0.22592733958278247,759071,613904,400728,0.005947826100028537,0.08250619296532563,0.07181771545904121,0.011028593461554825,0.003593483328170999,1773703
2020-12-31,0.09,2.2419810036033994e-05,0.4368234603258172,0.343862072513396,0.21931446716078679,798173,628312,400736,0.03017458051491682,0.07914557397811615,0.38097090196373956,0.051514068356470766,0.023470973240113713,1827221
2021-01-01,0.08,2.2420554545155014e-05,0.4412582691603098,0.3386094462470935,0.22013228459259673,803297,616428,400744,-0.0036943283897467216,0.06812081682747376,-0.05456113296035636,0.006419808372734703,-0.018913305565194327,1820469
2021-01-02,0.08,2.2420554545155014e-05,0.44576531673226216,0.3343473067428683,0.2198873765248695,812422,609359,400752,0.001135059718205103,0.06797438967355107,0.016368505388623993,0.011360472864595295,-0.011466834153024075,1822533
2021-01-03,0.08,2.2420554545155014e-05,0.45887829463837454,0.33454928388295946,0.20657242147866597,890245,649041,400760,0.06447906663785957,0.06261392233118664,1.0294299364026578,0.0957919732125676,0.06512209586355899,1940046
2021-01-04,0.08,2.2420554545155014e-05,0.43066410485092005,0.38042021068986126,0.18891568445921866,913616,807028,400768,0.09348664673256929,0.09350913667646955,0.9995197207455695,0.02625313593304668,0.24341711353640139,2121412
2021-01-05,0.08,2.2420554545155014e-05,0.40971275988642847,0.40204597814523346,0.18824126196833807,872301,855978,400776,0.0036040494802058857,0.09729508396402163,0.0368120235857463,-0.045220552829135174,0.06065577522544663,2129055
2021-01-06,0.08,2.2420554545155014e-05,0.4164951029845679,0.40655449058279847,0.17695040643263366,943341,920826,400784,0.06383020394328986,0.1032987115931903,0.6177016383324482,0.08144004999626953,0.07575988189476446,2264951
2021-01-07,0.08,2.2420554545155014e-05,0.4203911028059521,0.41478841035527586,0.16482048683877207,1022260,1008636,400792,0.07361716438945175,0.11101755987333198,0.6629108396804632,0.08365990406142876,0.09536054232211955,2431688
2021-01-08,0.08,2.2420554545155014e-05,0.4341107621970324,0.4069345946061708,0.1589546431967968,1094599,1026075,400800,0.036923932535768846,0.11093007712214163,0.3326556055720812,0.07076400880094824,0.017289965898782178,2521474
2021-01-09,0.08,2.2420554545155014e-05,0.44271281952809965,0.400219060196488,0.15706812027541237,1129719,1021283,400808,0.012031729716865757,0.1091940816255738,0.10998131934934431,0.032085242259999536,-0.004669996437600132,2551810
2021-01-10,0.08,2.2420554545155014e-05,0.4311518052392702,0.4139067535613268,0.15494144119940298,1115341,1070730,400816,0.0137470530834307,0.1116368083952345,0.12294002960291917,-0.012726218551487478,0.04841746321731688,2586887
2021-01-11,0.08,2.2420554545155014e-05,0.42147122263214437,0.4195736307298055,0.1589551466380501,1062789,1058004,400824,-0.02523030532645031,0.12174661523189495,-0.2074203527785617,-0.047116539943943936,-0.011885280691114719,2521617
2021-01-12,0.08,2.2420554545155014e-05,0.4292116152267042,0.3965304218462392,0.17425796292705661,987282,912108,400832,-0.08779804259813977,0.17081996168347932,-0.5141112448872442,-0.07104528070550153,-0.13789728644015442,2300222
2021-01-13,0.08,2.2420554545155014e-05,0.4245376818969437,0.3943043060505619,0.18115801205249443,939355,872459,400840,-0.038068518755415705,0.1751257239657683,-0.21750624892438114,-0.048544304411692774,-0.04346866081226608,2212654
2021-01-14,0.08,2.2420554545155014e-05,0.4351743374588896,0.3965650913715918,0.1682605711695186,1036718,944739,400848,0.07667384649095069,0.1673465916133325,0.4580399588508781,0.103648919617634,0.08284695921651508,2382305
2021-01-15,0.08,2.2420554545155014e-05,0.43395130084085193,0.4058564313525364,0.16019226780661164,1085895,1015592,400856,0.05038815018902705,0.17094952760112134,0.29462339171829055,0.047435441036287385,0.07499825808118854,2502343
2021-01-16,0.08,2.2420554545155014e-05,0.4247750064766596,0.4079940961232238,0.16723089740011657,1018215,977990,400864,-0.04206928420814509,0.17193515788179134,-0.24481150499555818,-0.06232621359707924,-0.03702376796299578,2397069
2021-01-17,0.08,2.2420554545155014e-05,0.4121495073758089,0.4232021311725885,0.16464836145160258,1003467,1030377,400872,0.015706177228456863,0.15602923489252435,0.10051806435322812,-0.014483393271750522,0.05356599886487401,2434716
2021-01-18,0.08,2.2420554545155014e-05,0.4098641284567587,0.4243371857567315,0.1657986857865098,990999,1025993,400880,-0.006917406924613065,0.1509627201565888,-0.04597047186192564,-0.012424569262195373,-0.004254038906711277,2417872
2021-01-19,0.08,2.2420554545155014e-05,0.4114168502929559,0.4257512769219834,0.16283187278506078,1012898,1048189,400888,0.018241190270760058,0.15178221388979266,0.120032309776713,0.02209795140976123,0.021634482400284538,2461975
2021-01-20,0.08,2.2420554545155014e-05,0.39115106528219645,0.45193117625692025,0.1569177584608833,999319,1154601,400896,0.0377106610279759,0.15645776631898792,0.24088443392826867,-0.013406057680110606,0.1015205135382542,2554816
2021-01-21,0.08,2.2420554545155014e-05,0.3874163759071363,0.4549012990864428,0.1576823250064209,984998,1156577,400904,-0.004827758840680746,0.1541348826446639,-0.03146711057228558,-0.014329777202814808,0.0017122753086062925,2542479
2021-01-22,0.08,2.2420554545155014e-05,0.3900447831137028,0.4271978097118819,0.18275740717441527,855635,937137,400912,-0.13718612221439164,0.189846380918599,-0.7227345715258491,-0.13133248710118262,-0.18973192980824705,2193684
2021-01-23,0.08,2.2420554545155014e-05,0.38896777274626687,0.440080248334911,0.1709519789188221,912215,1032085,400920,0.06907911508757039,0.1979407883038911,0.34887551537384537,0.0661264529500436,0.10131779372971872,2345220
2021-01-24,0.08,2.2420554545155014e-05,0.3832404362170515,0.44364752549975106,0.17311203828319738,887586,1027489,400928,-0.012457516910016139,0.18291893566132691,-0.06822660223470689,-0.026998721736739117,-0.004453090304923357,2316003
2021-01-25,0.08,2.2420554545155014e-05,0.36365594173173915,0.47312062590097637,0.16322343236728448,893271,1162156,400936,0.06060533433609095,0.18637538700926148,0.3250585538879942,0.006406056386295322,0.1310643920729182,2456363
2021-01-26,0.08,2.2420554545155014e-05,0.3731350803723156,0.4599100316425784,0.16695488798510605,896088,1104479,400944,-0.022329705016198208,0.1824536001988789,-0.12250854763281731,0.0031543730281120563,-0.04962893136494195,2401511
2021-01-27,0.08,2.2420554545155014e-05,0.37053863448851665,0.46471708253485106,0.16474428297663227,901811,1131021,400952,0.013439457762672278,0.1822751142317409,0.07360871649801286,0.006387253674635218,0.024031670039425634,2433784
2021-01-28,0.08,2.2420554545155014e-05,0.36806783104960006,0.4567986326864976,0.17513353626390235,842674,1045819,400960,-0.059302436178504836,0.19223019422251264,-0.30861362322913516,-0.06557536072098014,-0.07533169434635112,2289453
2021-01-29,0.08,2.2420554545155014e-05,0.3778291478407061,0.4569482474086619,0.165222604750632,916929,1108938,400968,0.06000716810444377,0.20182550939446336,0.2972109310159589,0.08811874938156805,0.060353868380961906,2426835
2021-01-30,0.08,2.2420554545155014e-05,0.37837447275583225,0.461115129670942,0.16051039757322574,945229,1151926,400976,0.029378849584189286,0.20028357427156343,0.1465743216158101,0.030863937233140293,0.03876554992477943,2498131
2021-01-31,0.08,2.2420554545155014e-05,0.3797045081125488,0.4594468833436024,0.16084860854384883,946576,1145368,400984,-0.002081635757950684,0.2002343200822688,-0.010507970420012717,0.001426057844250872,-0.005692327590476998,2492928
2021-02-01,0.04,2.2423532579862737e-05,0.37890291515374835,0.45507615999602535,0.16602092485022626,915168,1099150,400992,-0.031134380606770026,0.13794926831696636,-0.22585697278046324,-0.033179794618171776,-0.040351715243110875,2415310
2021-02-02,0.04,2.2423532579862737e-05,0.3746643823460049,0.46284521107139126,0.16249040658260389,924611,1142227,401000,0.021748815693579185,0.12292699467945074,0.17674223808736164,0.010319243627137986,0.03919146506293214,2467838
