time,btcusd_dreturn,ethusd_dreturn
2015-11-29,0.04288457435459825,-0.04976442401119341
2015-11-30,0.018242850374708963,0.0021290381912886236
2015-12-01,-0.03916566428297652,0.0016060714958274769
2015-12-02,-0.012739028752235537,-0.059737117370792236
2015-12-03,0.005947271612507965,0.0024690948518601985
2015-12-04,0.005022800689284068,0.017005764294145242
2015-12-05,0.07684822489366483,0.030749948405517147
2015-12-06,0.008616518834235531,-0.03422600007033061
2015-12-07,0.0008730720715921514,-0.04100899537343561
2015-12-08,0.04710223022403692,0.022606829260813033
2015-12-09,0.010747584336327609,-0.03300149132026775
2015-12-10,-0.001097352935538587,0.0702334333110679
2015-12-11,0.08516226523710135,0.0817715909921155
2015-12-12,-0.03870782356906799,0.05947098435391407
2015-12-13,0.0020970193353462285,-0.013338507438667158
2015-12-14,0.01712194394410438,0.03880469365253658
2015-12-15,0.04900321920604922,0.02167160800938084
2015-12-16,-0.023838760943571957,-0.02767895238317064
2015-12-17,0.005637631798094178,-0.04922995717424605
2015-12-18,0.016086384079671667,-0.020267994032390213
2015-12-19,-0.003801076288873384,-0.012526291392099154
2015-12-20,-0.04528484827498136,-0.007037205783090528
2015-12-21,-0.007526143146335484,-0.007113740905361543
2015-12-22,-0.0035906068628100973,-0.01990058970632891
2015-12-23,0.015092713364524224,-0.012962895571960953
2015-12-24,0.027293195218835553,-0.007149245911470814
2015-12-25,0.001835540011474679,0.010861074026916606
2015-12-26,-0.0848067546989304,-0.020328593277163742
2015-12-27,0.016382476767715648,0.006880538167072681
2015-12-28,-0.007588606475201987,-0.01946411129266845
2015-12-29,0.02720651853542133,0.03243788106898293
2015-12-30,-0.012363648143948969,0.03549962469826862
2015-12-31,0.01014031971996987,0.040190473872188326
2016-01-01,0.007626310772163691,0.010435620081223673
2016-01-02,-0.00023249015369630754,-0.008651659582195936
2016-01-03,-0.009504381501453052,0.03631794390217391
2016-01-04,0.007754568826447095,-0.013268031699175675
2016-01-05,-0.0032730996876827456,-0.006458467688072456
2016-01-06,-0.001786561447762569,0.01608617626344322
2016-01-07,0.05816948460969562,-0.009765488704490344
2016-01-08,-0.0038071221688128487,0.03816359431631988
2016-01-09,-0.01316769017034003,0.029336004835275986
2016-01-10,-0.003347381042056785,-0.00469867402442381
2016-01-11,0.0025536272911654834,0.047806271845612036
2016-01-12,-0.005703146432801565,0.09229327483865846
2016-01-13,-0.030669011556959003,-0.03235887861531017
2016-01-14,-0.0066578728131080345,0.02460118052790028
2016-01-15,-0.14754113637263722,0.04610242308778201
2016-01-16,0.051654496163011876,0.004093241085129984
2016-01-17,0.004009739795693301,0.08732843375874655
2016-01-18,-0.0031680626158258063,0.0578318907999944
2016-01-19,-0.01588286613420886,-0.015240714229120322
2016-01-20,0.10509610437581629,0.13683605755149042
2016-01-21,-0.026341298036518745,-0.013236159917604517
2016-01-22,-0.07504628324117579,-0.047485224415364735
2016-01-23,0.032955117838869175,0.15007692913625714
2016-01-24,0.034429128351482596,0.2597485908052395
2016-01-25,-0.026621610892778813,0.1640502820706966
2016-01-26,0.00033135708568821087,-0.159028766764999
2016-01-27,0.005185294657235939,0.14266862949736292
2016-01-28,-0.037869051511948526,0.05670728039927431
2016-01-29,-0.0016861984655591744,-0.01330167875750965
2016-01-30,-0.00525451819947631,-0.01954866678502143
2016-01-31,-0.033346510276689334,-0.05695546583933597
2016-02-01,0.018358620235376932,-0.03344554402206257
2016-02-02,0.004923984141913973,0.08156540696794767
2016-02-03,-0.01272300116931424,0.046954983755596036
2016-02-04,0.055014071345524496,0.016387055361333225
2016-02-05,-0.0068052608812073645,-0.009502807328114704
2016-02-06,-0.028071230618070486,-0.00596246355971064
2016-02-07,0.0016324135447653987,0.17197704653431578
2016-02-08,-0.0116665823384835,0.07271293120514266
2016-02-09,0.0074716545956201585,0.17537400348961674
2016-02-10,0.01583272935393376,0.19002473530426212
2016-02-11,-0.0072953881878424776,0.35631695094699634
2016-02-12,0.015016257445804149,-0.0881517064560946
2016-02-13,0.020129598662207426,-0.018694470087448734
2016-02-14,0.035141282298219334,-0.037923260816774995
2016-02-15,-0.011790351953759326,0.028928424452940416
2016-02-16,0.019114675533765668,-0.1786196189550574
2016-02-17,0.024168761194360178,-0.14304232665005145
2016-02-18,0.010967974091400157,0.17465615561180248
2016-02-19,-0.0048526180408238195,0.021818479075163877
2016-02-20,0.05184595244851242,-0.04272901103408133
2016-02-21,-0.00559938338774002,0.08184676222783072
2016-02-22,-0.0019309244272199821,0.20514612862549164
2016-02-23,-0.03997460044814638,0.0006021312760331465
2016-02-24,0.0068641119956602825,0.09306509432144638
2016-02-25,-0.0001063359696780175,-0.032297279455046346
2016-02-26,0.009186041565242942,-0.006553928502828654
2016-02-27,0.011966400408403466,0.07795705001822384
2016-02-28,0.0015226582187675142,0.01314423164162526
2016-02-29,0.00952409559215961,-0.019970402652796593
2016-03-01,-0.012698005808857049,0.19773811221913062
2016-03-02,-0.01596305732188763,0.11086556905048961
2016-03-03,-0.010162903282801783,0.1317667250133605
2016-03-04,-0.025615761201986498,0.05605799445920079
2016-03-05,-0.02971852040018741,0.08940566056728638
2016-03-06,0.019310695522365195,0.0026944224565781383
2016-03-07,0.021802268147153026,-0.14293116778548987
2016-03-08,-0.004502827862908787,0.0429073914712661
2016-03-09,0.0010731359119346973,0.2215036691076211
2016-03-10,0.009635743198833868,-0.06391443752840387
2016-03-11,0.007223295187031908,0.0002243109026378587
2016-03-12,-0.020267160188791045,0.1933519690635639
2016-03-13,0.004123651110877979,0.11343971785492601
2016-03-14,0.005066728081552618,-0.1748251071288367
2016-03-15,0.002547125438691955,0.05509216677709183
2016-03-16,0.0021725479440191098,-0.03373702325182237
2016-03-17,0.004455711761542691,-0.12556042339172668
2016-03-18,-0.024187380497132205,-0.014474125111508251
2016-03-19,-0.0037743705300284924,-0.03316596291451701
2016-03-20,0.01264447225370624,-0.021269613619649186
2016-03-21,-0.0019204529452613306,0.1598858001973138
2016-03-22,0.01281711348582193,-0.04503328780352034
2016-03-23,0.0041214333749639565,0.09593733339727173
2016-03-24,-0.007637367368612646,-0.10284202417886812
2016-03-25,0.0020728735571236,-0.04375874253181122
2016-03-26,0.002337982840360242,0.030527246715510437
2016-03-27,0.02071919657319765,-0.05362312917164247
2016-03-28,-0.006096170438863235,0.12514889110190786
2016-03-29,-0.01705238955804267,0.005303010975792777
2016-03-30,-0.007099076638743873,0.012277545722404692
2016-03-31,0.006711149135839589,-0.04440695863619237
2016-04-01,0.0033416312360665668,0.024786474503359468
2016-04-02,0.00699693344275043,-0.0061957482324837
2016-04-03,-0.003538494531417413,-0.004461917306937568
2016-04-04,0.002993890263878196,-0.028273812871470683
2016-04-05,0.007662652555687766,-0.06859789896824142
2016-04-06,-0.0023541882072916076,0.023680511803457316
2016-04-07,-0.0013755288671333243,-0.059688888096793624
2016-04-08,-0.00617940704290898,-0.02698256615010275
2016-04-09,-0.005565459263897177,0.014425195108475952
2016-04-10,0.011986206730826954,-0.10960940955218279
2016-04-11,0.0034454673464205943,-0.016600273611298677
2016-04-12,0.008511917157298488,-0.13283814953745188
2016-04-13,-0.004486356735752928,0.06635690015403983
2016-04-14,0.0015626878230554642,0.05215469691882113
2016-04-15,0.011846601338567186,-0.026977453432282417
2016-04-16,0.002267621160742861,0.04263205558472993
2016-04-17,-0.006761946530963625,0.08966689181093779
2016-04-18,0.0011190882818135073,-0.03890177488366753
2016-04-19,0.018352135092624566,-0.02943026439934382
2016-04-20,0.012709397987946014,-0.0244484149691222
2016-04-21,0.02074376125779609,-0.043977292449639105
2016-04-22,-0.007969708457202351,-0.03155379043639206
2016-04-23,0.00967623712814647,0.06646452824024385
2016-04-24,0.017938639009512425,-0.04557987787281015
2016-04-25,0.001180632410207716,-0.02283943732243454
2016-04-26,0.016048959097957338,-0.049673713812009246
2016-04-27,-0.049303631886734145,0.04041008635125487
2016-04-28,0.010323996321851325,-0.061423599554994546
2016-04-29,0.015988659956696294,0.031116535613479712
2016-04-30,-0.018974255638834703,0.18956488187053488
2016-05-01,0.010468784535937692,-0.006804894020712493
2016-05-02,-0.017905751758758415,0.14439551476847723
2016-05-03,0.013075718579579121,-0.08137118217547035
2016-05-04,-0.007064179435931517,0.013871369623310592
2016-05-05,0.004032483522283581,0.04386956343338655
2016-05-06,0.02828553735392836,-0.055976467360160154
2016-05-07,-0.005138425544821024,0.011227797088619207
2016-05-08,7.621154583192791e-05,0.015776139836332748
2016-05-09,0.005364883960434108,-0.018461725918194394
2016-05-10,-0.024734324207845826,-0.0003199778848589352
2016-05-11,0.004114796836069967,0.06748663853628867
2016-05-12,0.005643782661291619,0.011039577497752973
2016-05-13,0.002806054568525118,0.04896890128274012
2016-05-14,-0.0011052461913961809,-0.038690355462834725
2016-05-15,0.0051240057694459384,-0.021191979781932324
2016-05-16,-0.0064302360883895515,0.11778578837567233
2016-05-17,-0.005432046657125822,0.09192776383721957
2016-05-18,0.0020975991441620767,0.09841767254997258
2016-05-19,-0.028303530662526444,0.10219783342742073
2016-05-20,0.003062157947423927,-0.0696167083539666
2016-05-21,0.002849138243174565,0.022314303236603994
2016-05-22,-0.010091459493124733,0.017839359658095466
2016-05-23,0.010258163788681607,-0.07115941160327932
2016-05-24,0.005853218254639803,-0.04311991187781061
2016-05-25,0.007371530994752629,-0.012640092020105298
2016-05-26,0.010415205264388883,-0.0004727282917144082
2016-05-27,0.044369804201599417,-0.10454246293698266
2016-05-28,0.11539386828288256,0.05106449944516567
2016-05-29,-0.007418479032059611,0.05320015841008807
2016-05-30,0.018298819726128013,0.02335763304522387
2016-05-31,-0.005273068974812056,0.10496903622322784
2016-06-01,0.014604625080210987,-0.01080255313434575
2016-06-02,-0.0006231823847110407,-0.0060325685664699424
2016-06-03,0.05866949253199505,0.004965537964790823
2016-06-04,0.005401046551376298,-0.01049948640252285
2016-06-05,0.001655852953084569,0.019940639979481478
2016-06-06,0.019299903837735943,-0.0020416917412723334
2016-06-07,-0.013068287665142897,0.04355265763811067
2016-06-08,0.009046909465257214,-0.008072008003989661
2016-06-09,-0.009486588960779363,0.0006131048064863531
2016-06-10,0.0028057968136478983,-0.03440916570854724
2016-06-11,0.031971737159220304,0.0011996099260349613
2016-06-12,0.12374093169997535,0.12439032659150073
2016-06-13,0.048502275035151365,0.1182227276946266
2016-06-14,-0.02606834162534888,0.0693694187969458
2016-06-15,0.010634971157564399,-0.018567593646673597
2016-06-16,0.10420251952102277,0.11331903736404958
2016-06-17,-0.02095986350744583,-0.24925168425509325
2016-06-18,0.009848430928576457,-0.27279032474556875
2016-06-19,0.009575056236672541,0.09229594966959542
2016-06-20,-0.03911317407123793,-0.03399284984655859
2016-06-21,-0.09420976751455001,0.09900801849302243
2016-06-22,-0.10992768552685539,-0.019010343403060515
2016-06-23,0.05290001835564717,0.07369608662732663
2016-06-24,0.06131252439213686,0.01940688869059981
2016-06-25,0.007015385855618783,0.023984599943405627
2016-06-26,-0.055176530727967577,-0.030207976156969685
2016-06-27,0.03018245495831895,0.006320934619006291
2016-06-28,-0.0022474163196052332,-0.1174862964452339
2016-06-29,-0.014541395670973789,0.04105802544849291
2016-06-30,0.053619416507042716,0.04180545781328804
2016-07-01,0.009073637316562078,-0.07543558010929818
2016-07-02,0.022630623718109755,-0.02527756763404132
2016-07-03,-0.0408369124411575,-0.016044412873789993
2016-07-04,0.020993718237053205,-0.03411558646509516
2016-07-05,-0.016457999480504526,-0.07712295334295693
2016-07-06,0.012566439661057416,-0.0028745818313352656
2016-07-07,-0.0551826476249373,-0.03916334381050912
2016-07-08,0.04247362480365924,0.1283846227924732
2016-07-09,-0.01783566167027606,-0.03508026370203088
2016-07-10,-0.005428463941324457,-0.003494814307426264
2016-07-11,-0.0019236653898616618,-0.04032406355181095
2016-07-12,0.03370668803056698,0.008629386869201339
2016-07-13,-0.01907450353827722,-0.011044388298398822
2016-07-14,0.0021666793284207397,0.07187647439339839
2016-07-15,0.009265030115086947,0.00730466141839381
2016-07-16,-0.003283812859632973,0.03325525247710459
2016-07-17,0.02244089797295601,-0.03306597122942079
2016-07-18,-0.005311277368968748,-0.025827358801415734
2016-07-19,-0.0003409204632797147,0.05079992977159642
2016-07-20,-0.005431583702974252,0.049236933283516304
2016-07-21,-0.0082413822156584,0.03728599939627775
2016-07-22,-0.02145348450637974,0.13596473959007915
2016-07-23,0.006654993933250752,0.004877693528887228
2016-07-24,0.008278506450119849,-0.11020874236030098
2016-07-25,-0.009579020195881527,0.0790995464463724
2016-07-26,-0.00490228720790209,-0.1480092339940322
2016-07-27,0.0066147660526296725,0.10148895706969929
2016-07-28,0.0004151301334964774,-0.00641536753277383
2016-07-29,0.0022137066695469,-0.003346384373874689
2016-07-30,-0.004249534150753909,-0.022815809801512876
2016-07-31,-0.047060204780792425,-0.05409013650273364
2016-08-01,-0.028855941126682882,-0.07583245628549073
2016-08-02,-0.14628561189942157,-0.23848561473310703
2016-08-03,0.09716251853341373,0.2237814202713706
2016-08-04,0.01625476374377377,0.07928315348486414
2016-08-05,-0.0009883854685768245,-0.00835249913933278
2016-08-06,0.02013979040813174,-0.003782240059134745
2016-08-07,0.008563989551337414,0.0019884787646382573
2016-08-08,-0.003298645530588451,0.029806582739783538
2016-08-09,-0.009158431555113866,0.0840681104101535
2016-08-10,0.01189870758641609,-0.00410097710331081
2016-08-11,-0.007856329203226653,-0.01260850019409665
2016-08-12,-0.0018444086915595514,-0.001202860693052532
2016-08-13,-0.0035141112396518404,-0.0330930950770606
2016-08-14,-0.023495123656005146,-0.02742991969926767
2016-08-15,-0.005260597996528005,-0.002584078576485349
2016-08-16,0.018474958699540744,-0.08725860873833102
2016-08-17,-0.011693125970007268,0.04726683132999532
2016-08-18,0.0014113012081249376,-0.0010367187334462402
2016-08-19,0.00213810650435442,-0.00054755428034714
2016-08-20,0.014741761941196474,0.05079233521511628
2016-08-21,-0.0023356897482019745,-0.00965218294557324
2016-08-22,0.007975501770439264,-0.008307921206810898
2016-08-23,-0.005491462575880179,-0.00441484866797881
2016-08-24,-0.007071683789399152,0.00011522429562837999
2016-08-25,-0.0030659106940801317,0.02953704377641797
2016-08-26,0.0034498242802705192,-0.007259357441476766
2016-08-27,-0.016482853079325177,-0.009532456288404378
2016-08-28,0.008712658840082543,-0.021208695416766843
2016-08-29,-0.0017759729560072879,-0.0006185707497816662
2016-08-30,0.0062352975745194605,0.027927618481210503
2016-08-31,-0.00750193952870537,0.025488410181297994
2016-09-01,-0.00029432485965175115,0.044034900463609805
2016-09-02,0.0041507024265641235,0.00734534906280393
2016-09-03,0.03873510900102417,-0.02427065940954909
2016-09-04,0.020955895302710914,-0.011443500857266087
2016-09-05,-0.0033596806775479937,0.007658505869941212
2016-09-06,0.006659591674718968,-0.005713293556126153
2016-09-07,0.005964934056249094,-0.011530410101409982
2016-09-08,0.018135326427546117,-0.018495775876908538
2016-09-09,-0.005683748556080337,0.02590929392710062
2016-09-10,0.0018431853355580508,0.04193543782528031
2016-09-11,-0.028477865686063475,-0.043058417074240185
2016-09-12,0.0008521013177886783,0.021652683368865944
2016-09-13,0.0013432697935109594,0.0029194783866213214
2016-09-14,0.0029341707258776495,0.002548328961669455
2016-09-15,-0.0046697620906439585,-0.000883948859962902
2016-09-16,0.0016010433133968327,0.05216922277262537
2016-09-17,-0.001994162363453955,0.01295070584560376
2016-09-18,0.005701223007487988,-0.024872056505300888
2016-09-19,-0.0002913389608583117,0.06395930060020527
2016-09-20,-0.0013946716069737075,0.08722369753458148
2016-09-21,-0.01962681054087534,-0.04213480703370731
2016-09-22,-0.0014793381742488343,-0.03439408047177661
2016-09-23,0.011654084282811006,0.006437347062804966
2016-09-24,-0.001030084275846277,-0.0344911621457048
2016-09-25,-0.0032617490405772998,0.014463342104420018
2016-09-26,0.011322604022818927,-0.01738917856877853
2016-09-27,-0.0031175939414032072,0.01996922245784405
2016-09-28,-0.0010799270118297954,0.018299628395641587
2016-09-29,0.0017935399425077492,-0.016323614646590157
2016-09-30,0.005987058361414999,0.0074951301836845285
2016-10-01,0.009539355482939715,0.005684736865155582
2016-10-02,-0.006027237100126426,-0.005419610134873021
2016-10-03,0.0026248538665778476,0.020661616692089213
2016-10-04,-0.004442118188238586,-0.015488387695452799
2016-10-05,0.0039291415158988485,-0.01548122078636005
2016-10-06,-0.0010730232983227062,-0.017655552753593762
2016-10-07,0.008574421421323253,-0.01328921530249616
2016-10-08,0.0005111820671486189,-0.03791217405528624
2016-10-09,-0.0030979647831148593,-0.012020141089020386
2016-10-10,-0.0005043735696536045,-0.015934729788657398
2016-10-11,0.042952315249958684,-0.007397031413042043
2016-10-12,-0.007934602778211342,0.0088866392745659
2016-10-13,-0.0015637754976969287,0.008937776439979395
2016-10-14,0.005605950150731065,-0.0037249449613852015
2016-10-15,-0.0015218276975141887,0.0023930409819765686
2016-10-16,0.00467272266170804,-0.0011965046917897793
2016-10-17,-0.004223458077749598,0.003744328266848118
2016-10-18,-0.0031647927590169322,0.04463695703891446
2016-10-19,-0.01105883093482729,-0.042823823654585924
2016-10-20,0.00016708105420182306,0.003567447159224857
2016-10-21,0.0018714724939037364,0.00616267279559457
2016-10-22,0.035521728111024276,-0.00376637925589951
2016-10-23,-0.003774340100062834,-0.00923516100992472
2016-10-24,-0.0013238380281097584,-0.0036254133976204583
2016-10-25,0.005961314575063437,-0.051959302182008615
2016-10-26,0.03184588355675144,0.019919417234198544
2016-10-27,0.014782805614644179,-0.003529882500333259
2016-10-28,0.006125941561886172,0.00584034920630061
2016-10-29,0.040507843581111036,-0.10298572500253333
2016-10-30,-0.025346240123543695,0.08220492379776068
2016-10-31,0.0018628706650776206,-0.027341259161936415
2016-11-01,0.04384445908056156,-0.008135064844965512
2016-11-02,0.006800282499434429,-0.0007970560387524639
2016-11-03,-0.06552011962453141,0.0026006838777188346
2016-11-04,0.023392516091492954,0.029446582812111988
2016-11-05,0.0027239321473837563,-0.005744602325175929
2016-11-06,0.011510711660494444,-0.013129825690846642
2016-11-07,-0.008472935208263088,-0.004263622892283214
2016-11-08,0.004032757747745475,0.0014626060495146476
2016-11-09,0.017261686461477632,-0.02067815949789953
2016-11-10,-0.011042159058839318,-0.013655686086304186
2016-11-11,0.003404807220031003,-0.02150280305324659
2016-11-12,-0.016603960776505278,-0.06108586175187447
2016-11-13,-0.002008757273981976,0.046189900202247225
2016-11-14,0.004561400752991718,-0.011776279218859598
2016-11-15,0.009367018355579404,0.02086051793605992
2016-11-16,0.04035680109478057,-0.01712890199296868
2016-11-17,-0.0032654298482257538,-0.006123429785533596
2016-11-18,0.013468611201386649,-0.05121253962068617
2016-11-19,0.0026505590128413914,0.022595227128607842
2016-11-20,-0.029368940529847953,-0.014151752188409028
2016-11-21,0.011166969373998858,0.004764855786622002
2016-11-22,0.01577382366718516,0.024706124030687837
2016-11-23,-0.009298281340457293,-0.0060125778011219655
2016-11-24,-0.00596027249697384,-0.05869648022837437
2016-11-25,0.00197523184856796,0.016786790219392334
2016-11-26,-0.007410070425164839,-0.00501447467970384
2016-11-27,-0.006791415927585365,-0.041008930526187815
2016-11-28,0.005613080398826131,-0.022335379157661817
2016-11-29,-4.435566404348279e-05,-0.06315222521290342
2016-11-30,0.014414670474576452,0.060263537942292444
2016-12-01,0.014408396586664374,-0.024319637268979677
2016-12-02,0.024057074184488325,-0.09501040985669051
2016-12-03,-0.008217988242151475,0.033347421786667164
2016-12-04,0.0020069414156052012,-0.05365651646310654
2016-12-05,-0.018436032364574473,-0.08749650576985113
2016-12-06,0.008577714559183436,0.11977020814432282
2016-12-07,0.0068835529545896446,0.06592863639151969
2016-12-08,0.00623105973832172,0.020592102039338922
2016-12-09,0.0015172862393078024,0.024366371416045363
2016-12-10,0.004267104641597852,-0.047774219575972054
2016-12-11,-0.006329875760789361,0.014372920029423364
2016-12-12,0.013276971779473845,0.03134830551741552
2016-12-13,-0.00027915237103204316,-0.014341018372320935
2016-12-14,-0.0029859357632532335,-0.017142142682841865
2016-12-15,-0.0004108822975595894,-0.05330201808914614
2016-12-16,0.007433218686841325,0.003380650166220134
2016-12-17,0.009650119186650707,0.003034115888267186
2016-12-18,-0.0005529375600135111,0.004590999203695656
2016-12-19,0.0021244447747716944,-0.03359765937033321
2016-12-20,0.012156438235738642,0.004155239129534305
2016-12-21,0.03363605283888993,0.030472490787748496
2016-12-22,0.03961373022344561,-0.035699097249693335
2016-12-23,0.06718031647273115,-0.0493473590331317
2016-12-24,-0.027715116408395746,0.0029099806525734184
2016-12-25,0.002978455608368291,-0.001319258123605227
2016-12-26,0.009246140548629711,0.007658314959459789
2016-12-27,0.029369061572027455,-0.013299733293588356
2016-12-28,0.051688972839745384,0.061560659281813646
2016-12-29,-0.005545469431197381,0.07342686513734287
2016-12-30,-0.011110490219777946,-0.0022689406498003217
2016-12-31,0.005873476986503201,-0.01752980547988492
2017-01-01,0.03256987351694374,0.006733085626498436
2017-01-02,0.021190120735434137,0.03676427677057004
2017-01-03,0.01602484225844858,0.1513530574043993
2017-01-04,0.09204764387201725,0.1397620738342782
2017-01-05,-0.12396168924121442,-0.07810598449359918
2017-01-06,-0.09754534190331221,0.0038955089004604204
2017-01-07,0.0067629532483437504,-0.032534766353792044
2017-01-08,0.008894998971201717,0.04514914914014079
2017-01-09,-0.006834285293707998,0.0017646627588516761
2017-01-10,0.004302766935600388,0.023108668175490843
2017-01-11,-0.13412166000067538,-0.08190663710256252
2017-01-12,0.019317142210505622,0.0005656429146787545
2017-01-13,0.03136156812218771,-0.0016916887040759887
2017-01-14,-0.008094371999086025,0.004606624254756664
2017-01-15,0.00499801302234526,0.00935102390410747
2017-01-16,0.007783675269569468,-0.027042871521283485
2017-01-17,0.09156294141082522,0.07742384177063255
2017-01-18,-0.033420800141569895,-0.012957166793386765
2017-01-19,0.026266255499551416,0.025654778965474634
