time,3m_treasury,ust3_dreturn,btc_alloc%,eth_alloc%,ust3_alloc%,btc_alloc_usd,eth_alloc_usd,ust3_alloc_usd,portfolio_return,portfolio_volatility,daily_sharpe
2020-11-09,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.027470721630284786,0.42456026930057716,0.06465113154715874
2020-11-10,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.009897921965412547,0.42386682060563835,-0.02340438386112409
2020-11-11,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.0021130010964163005,0.4235164971941273,0.004936245223576277
2020-11-12,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.016937402970395386,0.4237675995066732,0.0399157065808024
2020-11-13,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.010435759142474788,0.423658001599193,0.02457958847261529
2020-11-14,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.010079694769219393,0.42314437948885786,0.023767951192763474
2020-11-15,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.012592060309962827,0.4230070837465888,-0.029820966609523325
2020-11-16,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.010817974270759832,0.41553489365073515,-0.02608780693615449
2020-11-17,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.021828442161125314,0.41596555470412755,0.052422663618384706
2020-11-18,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.030376854645840744,0.4168794046161149,0.07281346715546362
2020-11-19,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.0013185125389723604,0.4167257312899654,0.003110181665346893
2020-11-20,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.005243042120038677,0.34190332896640985,-0.015400440662547669
2020-11-21,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.03748247631132029,0.3342565001857718,0.1120697921520295
2020-11-22,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.024601420296617958,0.33213890959273623,0.07400217131055295
2020-11-23,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.0015879430265344214,0.3319721749366476,0.004715826610459586
2020-11-24,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.025085769079036844,0.32773150022925457,0.07647525261217951
2020-11-25,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.009184805399910267,0.32597939865592984,0.028107253487957687
2020-11-26,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.022425465983680216,0.3270221597012332,-0.06864331705907818
2020-11-27,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.052125011692502866,0.319377351087471,-0.1632784269923285
2020-11-28,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.00048059297231564104,0.31914897910575685,-0.0015761065059994787
2020-11-29,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.021637726366291264,0.3196263529985109,0.06762679720703735
2020-11-30,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.02849996219664716,0.3182379162231779,0.08948507055532641
2020-12-01,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.04335763727877277,0.31523126685754566,0.13747119028113447
2020-12-02,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.022611047825099338,0.315884428343924,-0.07165110275867362
2020-12-03,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.010263151594646346,0.3157879859756178,0.03242913676076646
2020-12-04,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.01244266472807125,0.31587291685046764,0.03932038568509147
2020-12-05,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.033217748325372165,0.3157050752912421,-0.10528867204540093
2020-12-06,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.01985744341797495,0.31604061975309927,0.0627609945311291
2020-12-07,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.005976873159787677,0.31422768257782835,0.01894948688448808
2020-12-08,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.0067341401567156955,0.3120789977559559,-0.02165015914347214
2020-12-09,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.03273815474178048,0.31417340994647663,-0.10427545271064693
2020-12-10,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.014335757885550594,0.31407039765469563,0.04557366177264291
2020-12-11,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.011912400809607747,0.3140384944284637,-0.03800432377363365
2020-12-12,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.01108902065145546,0.314288353186946,-0.03535428643415925
2020-12-13,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.024748165322779347,0.31490861830956735,0.07851720808871909
2020-12-14,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.017091153222541462,0.315078129785085,0.05417301868634305
2020-12-15,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.0007165959259384348,0.3057417209284055,-0.0024171242764330536
2020-12-16,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.004500192393225011,0.3052921882118879,0.014667170520855845
2020-12-17,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.052997252220017825,0.30882382677357084,0.1715373873947325
2020-12-18,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.024771839869779287,0.30941569339378316,0.07998760433991782
2020-12-19,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.008974892353786257,0.30646879389417464,0.02921169372579435
2020-12-20,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.01189894726125873,0.3065780223779068,0.038739004704593474
2020-12-21,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.013345711074761546,0.3070421162578326,-0.043538427391413476
2020-12-22,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.022276544284667466,0.3079620178827198,-0.07240816334433664
2020-12-23,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.024603114918352896,0.308688648003935,0.07962941062867826
2020-12-24,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,-0.028342094413147036,0.30946548727050693,-0.09165647023633805
2020-12-25,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.01854430130101474,0.30535459642795854,0.0606569598350504
2020-12-26,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.018154969698568755,0.3056388056726035,0.05932672668521053
2020-12-27,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.026883588723801987,0.3045493731942382,0.0881997182658268
2020-12-28,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.024341548905254293,0.3046373198329091,0.07982977630106872
2020-12-29,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.026815133203377358,0.3039756807494434,0.08814097669683525
2020-12-30,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.004395590960932161,0.3039378928911993,0.014388370957291565
2020-12-31,0.09,2.2419810036033994e-05,0.3,0.3,0.4,300000,300000,400000,0.022504480402989756,0.3031459152700646,0.07416250544865516
2021-01-01,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.0037390809359198257,0.3030129890387558,-0.012413664187787934
2021-01-02,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-2.2940164710571944e-05,0.3029865797749323,-0.00014971197499711797
2021-01-03,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.04828318894465604,0.3061339992873391,0.1576458952695844
2021-01-04,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.08091004306265248,0.3156374777707797,0.2562674847086728
2021-01-05,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.004639534940711499,0.31563359416122627,0.014628082915052168
2021-01-06,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.04716894778912826,0.3185429474317319,0.14800681545362812
2021-01-07,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.05371510213688255,0.31635497128445744,0.16972289502622814
2021-01-08,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.026425160631737186,0.3163114293213024,0.08347071155109191
2021-01-09,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.008233541968537882,0.3160880089863013,0.02597732650575993
2021-01-10,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.010716341621566882,0.3161356040691825,0.033827006288989485
2021-01-11,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.017691577968699534,0.3166603131392325,-0.055940065073629905
2021-01-12,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.06267380192187873,0.32354729700470003,-0.19377761167175853
2021-01-13,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.027594921345369592,0.32508551009615066,-0.08495408451685944
2021-01-14,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.05595773187206279,0.32914951298758605,0.16993891563080407
2021-01-15,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.036739077957060835,0.32825314045074483,0.11185470259963927
2021-01-16,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.029796026246204442,0.3298806378222121,-0.09039162467249785
2021-01-17,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.011733749899755109,0.32968514399226767,0.03552276940171932
2021-01-18,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.004994614228853933,0.32399720506965934,-0.015484808834447897
2021-01-19,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.013128698364831791,0.32383796467201287,0.04047171499351794
2021-01-20,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.02644330497926114,0.32449132663947267,0.08142246727620861
2021-01-21,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.0037762823464444926,0.3233438261200582,-0.011748184422049803
2021-01-22,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.09631035685101083,0.3381440364856487,-0.28488681452657966
2021-01-23,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.05024224222574676,0.3397764438240704,0.14780254071175236
2021-01-24,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.00942657539068068,0.3399602388336594,-0.02779441495171197
2021-01-25,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.041250102759582116,0.34168118080964094,0.12066126120070372
2021-01-26,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.013933399279230907,0.3420626131259829,-0.040799021285135545
2021-01-27,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.009134645336036317,0.342082358345686,0.026637517425797636
2021-01-28,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.04226314829838131,0.3448202226530076,-0.1226307683684736
2021-01-29,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.04455075355057705,0.34545624048079876,0.12889717358719094
2021-01-30,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,0.020897814369193978,0.3457354105739089,0.06037968103989229
2021-01-31,0.08,2.2420554545155014e-05,0.3,0.3,0.4,300000,300000,400000,-0.0012709127020497756,0.34576966422027494,-0.0037404474435646378
2021-02-01,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.02205048354535285,0.34572316893421123,-0.06384561134846313
2021-02-02,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.014862182020052983,0.3458392892323814,0.0429094060435157
2021-02-03,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.0505939323625833,0.34876751840291104,0.14500062695511995
2021-02-04,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.04607022334963695,0.3508171890357347,0.13125867618865902
2021-02-05,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.01863840247339127,0.350725084964928,-0.053206419517546594
2021-02-06,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.035611936247412455,0.35203247132801935,0.10109724418481482
2021-02-07,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.002929346599512206,0.35046288537911857,0.008294524722033647
2021-02-08,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.0168130402047661,0.35032945198119514,-0.04805609018064987
2021-02-09,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.0842983887413639,0.35730457076316846,0.23586590294319107
2021-02-10,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.004799803219853338,0.35537383845292436,0.013443250938423608
2021-02-11,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.016145539662025376,0.35589923788519695,-0.0454284850135604
2021-02-12,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.027334304836196945,0.35661655003368636,0.0765861295585894
2021-02-13,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.007365670085656062,0.3563749375180704,0.020605395553956008
2021-02-14,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.007929134752950174,0.3565996177037732,-0.022298280454510707
2021-02-15,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.0096894803198853,0.3566329263831514,0.027106461776666015
2021-02-16,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.009226771821991898,0.35690745568529775,-0.025914828080047775
2021-02-17,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.00955119572156342,0.3568523801621889,0.026702280042668468
2021-02-18,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.02831437043230685,0.3576123439659553,0.07911345169455442
2021-02-19,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.012763151072487077,0.35538702986937803,0.035850288471670023
2021-02-20,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.02983828223921614,0.35618432759782664,0.08370906970477891
2021-02-21,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.004361354945039609,0.3562863891787328,-0.012304086293401255
2021-02-22,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.008757362426277181,0.35590288320005337,0.024543040548472884
2021-02-23,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.040555001971164614,0.3588165930797975,-0.11308681450726675
2021-02-24,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.06920992698996388,0.36640394109458824,-0.1889508893264639
2021-02-25,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.01950682230246366,0.3666000409171692,0.05314892688265183
2021-02-26,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.04657371523390301,0.3700673503600908,-0.1259125905626176
2021-02-27,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,-0.006457545815044286,0.3700721783494459,-0.017510014874734373
2021-02-28,0.04,2.2423532579862737e-05,0.3,0.3,0.4,300000,300000,400000,0.006691585741540184,0.3700630843268824,0.018021690061550015
2021-03-01,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.02367971089744474,0.3710634683664109,-0.06387622925770717
2021-03-02,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.06470121569695839,0.37484853459147144,0.17254646997716144
2021-03-03,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.021558642119655667,0.3757110201257044,-0.05744059993109392
2021-03-04,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.029151048180434926,0.3756184739129564,0.07754843258880001
2021-03-05,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.01721866908325883,0.37617788347498926,-0.04583228870629026
2021-03-06,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.0008068149282556502,0.37601702128944287,0.002086050914604108
2021-03-07,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.02351862368378297,0.37588097083832,0.0625096805360797
2021-03-08,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.025876587163830702,0.3764308208322641,0.06868237523585538
2021-03-09,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.025061022298877612,0.3769611668417186,0.06642222123718892
2021-03-10,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.018797592265951745,0.3770804865744177,0.04979087663598399
2021-03-11,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.0035061237249690343,0.3771582423607437,-0.009355616835975574
2021-03-12,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.013431627313452932,0.37694938103996,0.03557295411752736
2021-03-13,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.01130507301594772,0.37723246663490206,-0.03002789604532883
2021-03-14,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.04728907734998675,0.3795639036138991,0.12452884118553947
2021-03-15,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.018813989736065094,0.380243052154044,-0.04953782562612658
2021-03-16,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.030344537836268014,0.38132210232314273,-0.07963598734075561
2021-03-17,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.008450596728024153,0.38117232204675744,0.022111186892269145
2021-03-18,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.014892937375446724,0.38115056925825097,0.03901479965594127
2021-03-19,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.013516639960011678,0.3812142286825322,-0.035515631942413264
2021-03-20,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.007901717877370575,0.38119236304805804,0.020670124493782457
2021-03-21,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.000813503803004334,0.38110935720351646,0.002075728425355333
2021-03-22,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.008651101329446097,0.381361335592887,-0.022743589339097037
2021-03-23,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.034023589552361275,0.38325080512443677,-0.0888348135847883
2021-03-24,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.0011238324696323688,0.3832789536085022,-0.002990659246819226
2021-03-25,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.027831604081350023,0.38459510679527203,-0.07242429210953377
2021-03-26,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.005255519345883365,0.38450409869589264,-0.013726625127982908
2021-03-27,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.04247828087726724,0.3862879135207283,0.10990728706271301
2021-03-28,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.006742985216491681,0.3862900834509042,0.017397705059797996
2021-03-29,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,-0.0048928702407445845,0.3864199955905173,-0.01272008326153322
2021-03-30,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.03311352789603794,0.38730401549604937,0.08543960892470372
2021-03-31,0.03,2.242427708809558e-05,0.3,0.3,0.4,300000,300000,400000,0.009131015227258144,0.38708081387702564,0.023531496844128832
2021-04-01,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,0.013083511725913266,0.38655334556211757,0.033788574990404
2021-04-02,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,0.008482310408573035,0.38644507937594924,0.021891559340432985
2021-04-03,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,0.026241919329184536,0.387017989904753,0.06774748200733814
2021-04-04,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,-0.02665654179935171,0.38735731772690535,-0.06887430700291305
2021-04-05,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,0.015239375665682854,0.3874176909840372,0.03927789308081373
2021-04-06,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,0.005365411933248932,0.3857309906405875,0.013851588390084164
2021-04-07,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,-0.0008170428923272355,0.3856368159207681,-0.002176835507572017
2021-04-08,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,-0.027810267195511405,0.3870153258555829,-0.07191625333073617
2021-04-09,0.02,2.2425021596106376e-05,0.3,0.3,0.4,300000,300000,400000,0.024236408733723076,0.38731719754185806,0.06251719228013396
